REGIONE	TIPO	FUNZIONE	MONOMULTI	OPENGG	UTENTIATT_TOT	PATRIMONIO_TOT	PINT_BEF	PINT_AFT	PEST_BEF	PEST_AFT	CONSUL_BEF	CONSUL_AFT	VOL_BEF	TIRO_BEF	DIGITAL_AFT	PIATDIG_AFT	LABO_AFT	ONLINE_AFT	SOCIAL_AFT	ACCESSO_AFT	PRESTITO_AFT
Lombardia	Pubblica	Servizi_specializzati	Specialistico	160	962	73252	3	3	0	0	0	0	1	0	SI	SI	SI	SI	SI	SI	SI
Lombardia	Privata	Servizi_specializzati	Specialistico	60	36	20000	10	10	0	0	0	0	10	0	NO	NO	NO	SI	NO	NO	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	20	25	3000	6	0	0	0	0	0	6	0	NO	NO	NO	NO	NO	NO	NO
Lombardia	Pubblica	Pubblica_lettura	Multidisciplinare	135	300	8000	0	0	1	1	0	0	0	0	NO	SI	NO	SI	NO	NO	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	150	103	43000	2	2	0	0	0	0	0	4	SI	NO	NO	NO	NO	NO	NO
Lombardia	Pubblica	Pubblica_lettura	Multidisciplinare	168	20	800	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	145	97	22308	2	2	0	0	0	0	0	2	NO	SI	NO	SI	NO	SI	SI
Lombardia	Pubblica	Servizi_specializzati	Multidisciplinare	210	2740	362384	11	11	4	4	0	0	2	5	SI	SI	NO	SI	SI	SI	SI
Lombardia	Privata	Conservazione	Specialistico	5	20	300	2	0	0	0	5	0	5	0	NO	NO	NO	NO	NO	NO	SI
Lombardia	Pubblica	Servizi_specializzati	Specialistico	35	8	6768	0	0	0	0	1	1	0	0	SI	NO	NO	NO	NO	NO	SI
Lombardia	Pubblica	Conservazione	Multidisciplinare	206	3533	474828	21	17	0	0	0	0	0	0	SI	SI	SI	NO	SI	NO	SI
Lombardia	Pubblica	Pubblica_lettura	Multidisciplinare	40	12	3400	0	0	1	1	0	0	1	0	NO	SI	NO	NO	NO	NO	SI
Lombardia	Pubblica	Servizi_specializzati	Specialistico	194	90	18631	1	1	0	0	0	0	0	0	SI	NO	NO	NO	SI	NO	SI
Lombardia	Privata	Servizi_specializzati	Multidisciplinare	150	10	300	0	2	0	0	0	0	0	0	NO	NO	SI	SI	NO	NO	NO
Lombardia	Pubblica	Servizi_specializzati	Multidisciplinare	245	2526	45000	0	0	3	3	0	0	1	1	SI	SI	NO	NO	NO	SI	SI
Lombardia	Privata	Servizi_specializzati	Specialistico	185	2537	60000	2	2	0	0	7	7	3	3	SI	SI	NO	SI	SI	SI	SI
Lombardia	Pubblica	Servizi_specializzati	Specialistico	221	58	14000	0	0	1	1	0	0	0	0	SI	SI	NO	NO	SI	SI	SI
Lombardia	Pubblica	Servizi_specializzati	Multidisciplinare	110	261	16240	0	0	1	1	0	0	10	0	NO	SI	SI	NO	NO	SI	SI
Lombardia	Pubblica	Pubblica_lettura	Multidisciplinare	15	100	5000	0	0	0	0	0	0	5	0	NO	NO	NO	NO	NO	NO	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	180	10	10694	5	5	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Lombardia	Pubblica	Pubblica_lettura	Multidisciplinare	208	8730	133391	9	9	6	6	0	0	2	0	SI	SI	SI	SI	SI	NO	NO
Lombardia	Privata	Servizi_specializzati	Multidisciplinare	245	6000	70000	38	38	99	99	13	4	0	0	SI	SI	SI	SI	NO	SI	SI
Lombardia	Privata	Servizi_specializzati	Specialistico	95	65	11000	0	0	0	0	1	1	0	0	NO	NO	NO	NO	NO	NO	NO
Lombardia	Privata	Conservazione	Specialistico	220	10	355000	1	1	0	0	2	2	0	0	NO	NO	NO	NO	NO	NO	NO
Lombardia	Pubblica	Conservazione	Multidisciplinare	165	27020	1853981	32	32	0	0	0	0	0	0	SI	SI	NO	NO	SI	SI	SI
Lombardia	Privata	Servizi_specializzati	Specialistico	60	200	6000	2	2	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	120	30	23680	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	151	1007	146150	4	4	0	0	0	0	0	0	SI	SI	NO	NO	SI	SI	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	83	270	40000	4	4	3	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Lombardia	Privata	Conservazione	Specialistico	100	400	100000	4	4	1	1	2	2	0	2	SI	SI	NO	SI	SI	SI	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	39	65	17745	1	1	0	0	0	1	0	1	SI	NO	NO	NO	NO	NO	SI
Lombardia	Privata	Servizi_specializzati	Specialistico	99	137	135000	2	2	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Lombardia	Privata	Conservazione	Multidisciplinare	80	15	500000	2	0	0	0	0	0	0	0	NO	NO	NO	SI	SI	NO	NO
Lombardia	Privata	Conservazione	Multidisciplinare	90	65	30000	2	0	1	0	1	0	2	2	SI	SI	SI	SI	SI	SI	NO
Lombardia	Pubblica	Pubblica_lettura	Multidisciplinare	100	254	200000	15	12	0	0	0	1	1	0	SI	SI	NO	NO	SI	NO	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	100	50	56000	1	1	0	0	0	0	2	0	NO	NO	NO	SI	NO	NO	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	120	20	2500	1	0	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	166	3000	560800	7	5	0	0	4	0	0	3	NO	NO	NO	NO	SI	SI	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	22	5	65000	0	0	0	0	0	0	8	0	NO	NO	NO	NO	SI	NO	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	102	50	33500	1	1	0	0	0	0	0	1	SI	NO	NO	SI	SI	NO	NO
Lombardia	Privata	Servizi_specializzati	Multidisciplinare	84	50	45000	1	1	0	0	0	1	5	0	SI	NO	NO	SI	SI	NO	SI
Lombardia	Pubblica	Servizi_specializzati	Specialistico	99	468	126170	14	13	0	0	0	0	0	0	SI	NO	NO	NO	NO	SI	NO
Lombardia	Pubblica	Servizi_specializzati	Multidisciplinare	180	15110	20000	6	6	0	0	0	0	0	0	SI	SI	SI	SI	SI	SI	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	120	20	20000	1	0	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	107	41	38399	2	2	0	0	0	0	0	0	SI	NO	NO	NO	NO	SI	NO
Lombardia	Pubblica	Servizi_specializzati	Multidisciplinare	135	652	11777	2	2	0	0	0	0	0	0	SI	SI	NO	SI	SI	SI	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	260	80	35000	2	2	0	0	0	0	0	2	SI	SI	NO	SI	NO	SI	NO
Lombardia	Privata	Conservazione	Specialistico	112	89	11940	1	1	0	0	0	0	0	0	SI	NO	NO	SI	NO	NO	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	8	40	6500	1	1	0	0	0	0	1	0	SI	NO	NO	NO	NO	NO	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	150	10	19500	0	0	0	0	0	1	4	0	SI	SI	NO	SI	SI	SI	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	120	0	5700	2	2	0	0	0	0	0	0	NO	SI	NO	NO	NO	NO	NO
Lombardia	Privata	Servizi_specializzati	Multidisciplinare	104	400	300000	1	1	0	0	0	0	1	0	SI	SI	NO	SI	NO	NO	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	75	419	60461	3	3	3	0	0	0	3	0	SI	SI	NO	NO	NO	SI	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	50	348	22968	1	1	0	0	0	0	0	0	SI	SI	NO	NO	NO	NO	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	80	150	7780	0	0	0	0	2	0	0	0	SI	NO	NO	SI	SI	NO	NO
Lombardia	Privata	Conservazione	Specialistico	140	60	200000	2	2	0	0	0	0	0	0	SI	NO	NO	SI	SI	NO	NO
Lombardia	Privata	Servizi_specializzati	Multidisciplinare	80	200	43350	3	3	0	0	0	1	0	0	SI	NO	NO	NO	SI	SI	NO
Lombardia	Privata	Conservazione	Specialistico	148	30	11000	1	1	0	0	2	2	0	0	SI	NO	NO	NO	SI	NO	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	18	35	12000	4	2	0	0	0	0	5	0	NO	NO	SI	NO	SI	SI	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	140	10	7000	1	1	0	0	1	1	0	0	SI	SI	NO	NO	NO	NO	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	40	8	87530	3	2	0	0	1	1	3	0	SI	NO	NO	NO	NO	SI	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	96	51	45000	2	2	0	0	1	0	1	0	SI	NO	NO	SI	NO	NO	SI
Lombardia	Privata	Servizi_specializzati	Specialistico	30	0	34899	1	1	0	0	0	0	65	0	SI	NO	NO	NO	NO	NO	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	157	46	17550	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	80	75	11500	1	1	0	0	1	1	3	0	SI	NO	SI	SI	NO	NO	SI
Lombardia	Privata	Conservazione	Multidisciplinare	80	210	2022	1	1	0	0	0	0	0	0	SI	NO	SI	SI	SI	NO	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	355	100	25000	0	0	0	0	4	4	2	2	SI	NO	NO	SI	SI	SI	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	20	40	5600	0	0	0	0	1	1	0	0	NO	SI	SI	NO	NO	SI	NO
Lombardia	Privata	Servizi_specializzati	Multidisciplinare	139	73	4092	1	1	0	0	1	1	0	0	SI	NO	NO	SI	NO	NO	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	15	30	9000	0	0	0	0	0	0	3	0	SI	SI	NO	SI	NO	NO	SI
Lombardia	Pubblica	Servizi_specializzati	Multidisciplinare	174	3493	11289	1	1	1	1	0	0	0	0	SI	SI	SI	SI	SI	SI	NO
Lombardia	Privata	Conservazione	Multidisciplinare	200	186	8790	2	2	0	0	0	0	0	0	SI	SI	NO	NO	SI	SI	NO
Lombardia	Pubblica	Servizi_specializzati	Multidisciplinare	170	1430	15164	4	7	0	0	0	0	2	0	SI	SI	SI	NO	SI	SI	SI
Lombardia	Pubblica	Servizi_specializzati	Specialistico	151	1007	420044	4	4	0	0	0	0	0	0	SI	SI	NO	NO	SI	SI	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	60	10	12000	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	NO	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	110	200	12000	2	2	0	0	0	0	0	0	SI	NO	NO	SI	NO	NO	NO
Lombardia	Privata	Conservazione	Specialistico	100	100	16000	2	2	0	0	1	1	3	3	NO	NO	NO	SI	SI	NO	NO
Lombardia	Privata	Servizi_specializzati	Multidisciplinare	235	38	58138	1	1	0	0	1	1	3	0	SI	NO	NO	NO	NO	NO	NO
Lombardia	Pubblica	Pubblica_lettura	Multidisciplinare	173	598	415608	6	6	3	3	0	0	0	0	SI	SI	NO	SI	SI	SI	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	270	107	6102	1	1	1	0	0	0	0	0	NO	SI	SI	NO	SI	SI	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	115	30	7758	1	1	1	1	0	0	0	1	SI	NO	NO	NO	NO	SI	NO
Lombardia	Privata	Servizi_specializzati	Specialistico	110	200	46200	2	2	0	0	0	0	0	0	NO	NO	NO	SI	NO	NO	NO
Lombardia	Privata	Conservazione	Specialistico	60	0	32500	0	0	0	0	1	1	4	0	NO	NO	NO	SI	SI	NO	NO
Lombardia	Privata	Conservazione	Multidisciplinare	191	692	8264	0	0	0	0	0	0	12	0	NO	NO	NO	NO	SI	NO	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	96	107	8888	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Lombardia	Privata	Servizi_specializzati	Multidisciplinare	200	100	50000	1	1	0	0	0	0	0	1	SI	SI	NO	NO	NO	NO	SI
Lombardia	Privata	Conservazione	Multidisciplinare	120	300	140000	1	1	2	2	0	0	0	0	SI	NO	NO	SI	NO	NO	SI
Lombardia	Pubblica	Pubblica_lettura	Multidisciplinare	72	70	70000	0	0	0	0	0	0	8	0	NO	NO	NO	NO	NO	NO	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	100	30	5000	1	1	1	1	0	0	2	0	NO	NO	NO	NO	NO	NO	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	117	35	28668	2	2	0	0	0	0	0	0	SI	SI	NO	NO	SI	NO	SI
Lombardia	Pubblica	Conservazione	Multidisciplinare	186	2534	565000	25	24	0	0	0	4	1	0	SI	SI	SI	SI	SI	SI	SI
Lombardia	Privata	Servizi_specializzati	Multidisciplinare	20	150	4500	1	1	0	0	0	0	2	0	SI	SI	NO	NO	NO	SI	NO
Lombardia	Pubblica	Servizi_specializzati	Multidisciplinare	145	270	11204	2	2	1	1	0	0	0	0	SI	SI	SI	NO	SI	SI	SI
Lombardia	Privata	Servizi_specializzati	Specialistico	50	20	3000	0	0	0	0	0	0	8	0	NO	SI	NO	SI	SI	NO	NO
Lombardia	Privata	Servizi_specializzati	Multidisciplinare	141	50	3726	1	1	0	0	2	2	0	0	NO	NO	NO	NO	NO	NO	SI
Lombardia	Privata	Conservazione	Multidisciplinare	60	15	20000	4	4	0	0	3	3	0	0	NO	NO	NO	SI	SI	NO	SI
Lombardia	Pubblica	Servizi_specializzati	Specialistico	32	24	6539	0	0	0	0	0	0	1	0	SI	SI	NO	NO	SI	NO	SI
Lombardia	Pubblica	Servizi_specializzati	Specialistico	50	50	13000	0	0	0	0	1	1	0	0	NO	NO	NO	NO	NO	NO	NO
Lombardia	Pubblica	Servizi_specializzati	Specialistico	220	10	15000	2	2	0	0	0	0	0	0	SI	SI	NO	NO	NO	NO	NO
Molise	Pubblica	Pubblica_lettura	Multidisciplinare	60	10	7305	1	0	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Molise	Pubblica	Pubblica_lettura	Multidisciplinare	60	10	2780	1	0	0	0	0	0	1	0	NO	NO	NO	NO	NO	NO	SI
Marche	Privata	Conservazione	Specialistico	120	10	40000	2	2	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Marche	Pubblica	Servizi_specializzati	Specialistico	48	80	36950	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	SI	NO
Marche	Privata	Conservazione	Multidisciplinare	120	30	16000	2	2	0	0	6	6	0	0	SI	SI	NO	NO	SI	SI	NO
Marche	Privata	Servizi_specializzati	Specialistico	180	20	30000	0	0	0	0	1	1	5	0	SI	SI	NO	SI	SI	NO	NO
Marche	Privata	Conservazione	Multidisciplinare	215	25	3515	1	1	0	0	0	0	0	0	NO	NO	NO	SI	NO	NO	NO
Marche	Privata	Servizi_specializzati	Specialistico	72	20	20000	0	0	0	0	0	0	3	0	SI	SI	NO	SI	SI	SI	NO
Marche	Pubblica	Conservazione	Specialistico	60	100	17000	0	0	0	0	1	1	0	2	NO	SI	NO	SI	NO	NO	SI
Marche	Privata	Conservazione	Multidisciplinare	15	20	14800	0	1	0	0	0	1	1	0	SI	SI	NO	NO	NO	NO	NO
Marche	Privata	Servizi_specializzati	Multidisciplinare	40	26	20000	0	0	0	0	0	0	2	0	NO	NO	NO	NO	NO	NO	NO
Marche	Pubblica	Servizi_specializzati	Multidisciplinare	75	45	8500	0	0	0	0	1	1	1	0	NO	NO	NO	SI	SI	SI	SI
Marche	Privata	Servizi_specializzati	Specialistico	114	11	4360	0	0	0	0	0	0	1	0	NO	NO	NO	NO	SI	NO	SI
Marche	Privata	Conservazione	Specialistico	180	80	20000	2	2	0	0	0	0	0	0	NO	NO	NO	SI	NO	NO	NO
Marche	Pubblica	Pubblica_lettura	Multidisciplinare	100	43	40000	1	1	0	0	0	0	0	1	SI	NO	NO	SI	NO	NO	NO
Marche	Pubblica	Servizi_specializzati	Specialistico	107	392	8000	0	0	0	0	1	1	0	10	SI	SI	NO	NO	SI	NO	NO
Marche	Privata	Conservazione	Multidisciplinare	2	20	18000	0	0	0	0	0	0	7	0	SI	NO	NO	NO	SI	SI	NO
Marche	Privata	Servizi_specializzati	Specialistico	250	30	6000	1	1	0	0	0	0	0	0	NO	NO	NO	SI	SI	NO	NO
Marche	Pubblica	Conservazione	Multidisciplinare	185	2439	351000	5	5	8	8	0	0	0	1	SI	SI	NO	SI	SI	SI	SI
Marche	Privata	Servizi_specializzati	Multidisciplinare	90	15	9800	0	0	0	0	0	0	1	0	NO	NO	NO	NO	NO	NO	NO
Marche	Pubblica	Pubblica_lettura	Multidisciplinare	143	67	25000	0	0	5	5	0	0	0	0	SI	SI	SI	NO	SI	NO	NO
Marche	Privata	Servizi_specializzati	Specialistico	97	65	23540	2	2	0	0	0	0	0	0	NO	NO	NO	SI	SI	NO	NO
Marche	Pubblica	Servizi_specializzati	Specialistico	95	185	10092	1	1	0	0	0	0	0	0	SI	NO	NO	NO	NO	SI	SI
Marche	Privata	Servizi_specializzati	Specialistico	200	100	33200	1	1	0	0	0	0	0	0	SI	SI	NO	NO	NO	SI	NO
Veneto	Privata	Servizi_specializzati	Specialistico	115	60	2209	1	1	0	0	1	1	2	2	SI	SI	NO	SI	SI	NO	SI
Piemonte	Pubblica	Pubblica_lettura	Multidisciplinare	188	6898	188406	7	6	7	4	0	0	3	0	SI	SI	NO	NO	SI	NO	SI
Piemonte	Pubblica	Servizi_specializzati	Specialistico	80	10	7000	1	1	0	0	0	0	0	0	NO	SI	NO	NO	NO	NO	NO
Piemonte	Pubblica	Servizi_specializzati	Multidisciplinare	52	50	11000	0	0	0	0	0	0	1	0	NO	NO	NO	NO	NO	NO	SI
Piemonte	Pubblica	Pubblica_lettura	Multidisciplinare	250	12	5600	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Pubblica	Pubblica_lettura	Multidisciplinare	16	5	2000	0	0	0	0	0	0	5	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Pubblica	Servizi_specializzati	Specialistico	196	86	38772	1	1	1	1	1	1	0	0	NO	SI	NO	SI	SI	SI	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	200	0	1000	1	1	0	0	0	0	1	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	200	100	2000	2	2	0	0	1	1	0	0	SI	SI	SI	SI	SI	SI	NO
Piemonte	Pubblica	Pubblica_lettura	Multidisciplinare	60	8	8000	0	0	0	0	0	0	1	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Pubblica	Servizi_specializzati	Multidisciplinare	200	0	3117	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Pubblica	Servizi_specializzati	Specialistico	30	12	1500	0	0	0	0	0	0	2	0	NO	NO	NO	NO	NO	NO	SI
Piemonte	Pubblica	Pubblica_lettura	Multidisciplinare	2	56	8023	12	12	0	0	0	0	12	0	SI	NO	NO	NO	NO	NO	NO
Piemonte	Pubblica	Servizi_specializzati	Specialistico	90	50	38000	1	1	0	0	2	2	1	2	SI	NO	NO	SI	SI	SI	SI
Piemonte	Pubblica	Servizi_specializzati	Multidisciplinare	70	200	3500	18	3	0	0	0	0	18	1	NO	NO	SI	SI	SI	NO	NO
Piemonte	Pubblica	Pubblica_lettura	Multidisciplinare	104	520	1500	0	0	0	0	0	0	13	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	28	35	10400	2	2	0	0	0	0	0	0	SI	NO	NO	SI	SI	NO	SI
Piemonte	Pubblica	Pubblica_lettura	Multidisciplinare	16	31	7500	0	0	0	0	6	6	6	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Privata	Conservazione	Specialistico	50	3	2500	1	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Privata	Servizi_specializzati	Multidisciplinare	185	2009	59446	3	3	0	0	0	0	0	0	SI	SI	NO	NO	NO	NO	SI
Piemonte	Privata	Servizi_specializzati	Specialistico	200	5	4000	3	3	0	0	0	0	0	0	NO	NO	NO	NO	SI	SI	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	150	7	2500	3	3	0	0	0	0	2	0	NO	NO	NO	NO	SI	NO	NO
Piemonte	Pubblica	Conservazione	Specialistico	219	2	2000	1	1	0	0	0	0	0	0	NO	NO	SI	NO	SI	NO	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	14	99	2769	1	1	0	0	0	0	4	0	NO	NO	NO	NO	NO	NO	SI
Piemonte	Privata	Conservazione	Multidisciplinare	200	0	25000	1	1	0	0	3	3	0	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Pubblica	Pubblica_lettura	Multidisciplinare	20	15	4800	0	0	0	0	0	0	5	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Pubblica	Servizi_specializzati	Specialistico	193	150	60000	3	3	0	0	0	0	3	0	SI	SI	NO	SI	SI	NO	NO
Piemonte	Pubblica	Pubblica_lettura	Multidisciplinare	50	89	9100	0	0	0	0	0	0	11	0	SI	NO	SI	NO	SI	NO	NO
Piemonte	Pubblica	Pubblica_lettura	Multidisciplinare	40	0	1517	0	0	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Privata	Servizi_specializzati	Multidisciplinare	160	2	1600	0	0	0	0	0	0	0	1	NO	NO	NO	NO	NO	NO	NO
Piemonte	Privata	Servizi_specializzati	Multidisciplinare	60	120	10000	0	0	2	2	0	0	0	0	NO	SI	NO	NO	NO	NO	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	123	40	60000	3	3	0	0	0	0	0	0	NO	SI	NO	NO	NO	NO	NO
Piemonte	Pubblica	Pubblica_lettura	Multidisciplinare	52	25	2065	2	2	0	0	1	0	2	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Pubblica	Servizi_specializzati	Multidisciplinare	100	18	4803	3	2	0	0	1	1	0	0	SI	NO	NO	NO	SI	NO	SI
Piemonte	Privata	Servizi_specializzati	Multidisciplinare	30	12	6000	1	1	0	0	1	1	1	1	NO	NO	NO	SI	SI	NO	NO
Piemonte	Pubblica	Servizi_specializzati	Specialistico	106	100	2000	1	1	0	0	0	0	0	0	NO	SI	NO	NO	NO	NO	NO
Piemonte	Pubblica	Pubblica_lettura	Multidisciplinare	8	10	2000	0	0	0	0	0	0	2	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Pubblica	Pubblica_lettura	Multidisciplinare	140	8	1500	1	1	0	0	0	0	0	1	NO	NO	NO	NO	NO	NO	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	96	30	6000	0	0	0	0	0	1	10	0	NO	NO	NO	NO	SI	NO	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	200	80	100000	2	2	0	0	1	1	8	0	SI	SI	NO	SI	NO	SI	NO
Piemonte	Pubblica	Conservazione	Multidisciplinare	183	0	7675	0	0	0	0	0	0	0	0	NO	NO	NO	NO	NO	SI	SI
Piemonte	Pubblica	Pubblica_lettura	Multidisciplinare	8	3	5000	0	0	0	0	0	0	1	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Pubblica	Conservazione	Multidisciplinare	189	0	10781	0	0	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Pubblica	Servizi_specializzati	Specialistico	105	40	31000	0	0	0	0	1	3	1	0	SI	SI	NO	SI	SI	NO	SI
Piemonte	Pubblica	Servizi_specializzati	Multidisciplinare	4	0	200	0	0	1	1	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Privata	Servizi_specializzati	Multidisciplinare	104	340	78000	1	1	0	0	1	1	2	0	SI	SI	NO	SI	SI	SI	NO
Piemonte	Pubblica	Servizi_specializzati	Specialistico	130	1400	140000	6	6	0	0	0	0	0	0	SI	NO	NO	NO	NO	SI	NO
Piemonte	Pubblica	Servizi_specializzati	Specialistico	150	665	185210	16	15	0	0	0	0	30	0	SI	SI	SI	SI	SI	SI	SI
Piemonte	Privata	Servizi_specializzati	Specialistico	33	1300	123000	7	7	0	0	1	0	0	1	SI	SI	NO	NO	NO	NO	NO
Piemonte	Pubblica	Conservazione	Multidisciplinare	200	464	300000	14	14	1	1	0	0	0	0	SI	SI	NO	SI	SI	SI	NO
Piemonte	Pubblica	Conservazione	Multidisciplinare	167	22131	1012000	57	52	20	10	25	5	0	9	NO	SI	NO	SI	SI	SI	SI
Piemonte	Pubblica	Servizi_specializzati	Specialistico	104	794	63000	2	2	0	0	0	1	0	0	SI	NO	SI	SI	SI	SI	SI
Piemonte	Privata	Servizi_specializzati	Specialistico	83	205	271000	9	9	0	0	3	3	0	1	SI	SI	NO	SI	SI	SI	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	120	200	45000	1	1	0	0	1	1	0	1	SI	SI	NO	SI	SI	SI	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	120	50	50000	1	1	0	0	2	2	15	0	SI	NO	NO	SI	SI	NO	NO
Piemonte	Privata	Servizi_specializzati	Multidisciplinare	60	250	310000	2	3	0	0	2	2	0	0	SI	SI	NO	SI	SI	SI	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	160	250	425200	2	3	0	0	3	1	8	1	SI	NO	NO	SI	NO	NO	SI
Piemonte	Privata	Servizi_specializzati	Specialistico	67	329	41000	1	1	2	0	1	0	15	1	SI	SI	NO	NO	SI	NO	SI
Piemonte	Privata	Servizi_specializzati	Specialistico	78	280	101000	1	1	0	0	0	0	0	2	SI	NO	NO	NO	NO	SI	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	153	100	50000	1	1	0	0	0	0	0	0	SI	NO	NO	SI	SI	SI	SI
Piemonte	Privata	Conservazione	Specialistico	150	10	3500	0	0	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Privata	Conservazione	Specialistico	2	10	3500	1	1	0	0	1	3	0	0	NO	NO	NO	SI	NO	SI	NO
Piemonte	Privata	Conservazione	Multidisciplinare	124	159	43504	3	3	0	0	1	2	0	0	SI	NO	NO	SI	SI	NO	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	120	1200	75000	2	2	0	0	1	1	10	0	SI	NO	NO	SI	NO	SI	SI
Piemonte	Privata	Servizi_specializzati	Specialistico	118	600	24800	3	3	1	1	0	0	4	0	SI	NO	NO	NO	SI	SI	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	80	100	10000	1	1	0	0	5	0	4	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Privata	Servizi_specializzati	Multidisciplinare	100	20	10000	1	0	0	0	0	0	0	1	NO	NO	NO	NO	SI	NO	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	170	150	46563	1	1	0	0	1	1	2	0	SI	NO	SI	SI	SI	SI	NO
Piemonte	Pubblica	Servizi_specializzati	Specialistico	50	1	11000	2	1	0	0	0	0	0	0	NO	NO	NO	NO	NO	NO	NO
Piemonte	Privata	Servizi_specializzati	Specialistico	157	180	172100	2	2	0	0	1	1	0	1	SI	SI	NO	NO	SI	SI	SI
